Trade_Date,Issuer,Symbol,Lead/Joint-Lead_ Managers,Offer_Price,Opening_Price,1st Day_Close,1st Day.1_% Px Chng ,$ Change_Opening,$ Change.1_Close,Star_Ratings,Performed
2005-05-09,New Skies Satellites ,NSE,Goldman Sachs/Lehman Brothers,16.5,16.6,16.58,0.004848484848484745,0.10000000000000142,0.0799999999999983,1,
2005-05-10,Warner Music Group ,WMG,Goldman Sachs/Morgan Stanley,17.0,15.75,16.4,-0.035294117647058906,-1.25,-0.6000000000000014,1,
2005-05-16,Xerium Technologies ,XRM,Citigroup/Merrill Lynch,12.0,12.0,12.0,0.0,0.0,0.0,1,
2005-05-17,Citi Trends ,CTRN,CIBC World Markets,14.0,16.95,15.7,0.12142857142857134,2.9499999999999997,1.6999999999999993,2,
2005-05-24,TransMontaigne Partners L.P.,TLP,UBS Investment Bank,21.4,24.5,24.51,0.14532710280373848,3.1000000000000014,3.110000000000003,2,
2005-05-25,DiamondRock Hospitalty ,DRH,Citigroup/Friedman Billings Ramsey,10.5,10.54,10.6,0.00952380952380949,0.03999999999999915,0.09999999999999963,1,
2005-05-25,SSA Global Technologies ,SSAG,JP Morgan/Citigroup,11.0,11.5,11.0,0.0,0.5,0.0,1,
2005-06-02,XenoPort ,XNPT,Morgan Stanley/Deutsche Bank,10.5,10.52,10.39,-0.010476190476190422,0.01999999999999957,-0.10999999999999943,1,
2005-06-03,Aries Maritime Transportation  ,RAMS,Jefferies/Credit Suisse First Boston,12.5,12.54,12.969000000000001,0.03751999999999996,0.03999999999999915,0.4689999999999994,2,Missed
2005-06-08,LHC Group ,LHCG,Jefferies/Legg Mason Wood Walker,14.0,15.5,17.1,0.22142857142857156,1.5,3.1000000000000014,2,
2005-06-09,Rackable Systems ,RACK,Thomas Weisel Partners,12.0,12.26,12.2,0.01666666666666661,0.2599999999999998,0.1999999999999993,2,Missed
2005-06-13,Premium Standard Farms,PORK,Morgan Stanley,12.5,12.5,12.5,0.0,0.0,0.0,1,
2005-06-15,Gentium S.p.A. ,GNT,Maxim Group/I-Bankers,9.0,8.5,8.9,-0.011111111111111072,-0.5,-0.09999999999999963,1,
2005-06-15,ev3 ,EVVV,Piper Jaffray/Banc of America,14.0,13.5,14.15,0.01071428571428574,-0.5,0.15000000000000036,1,
2005-06-15,Micrus Endovascular ,MEND,AG Edwards/Needham,11.0,11.06,11.01,0.0009090909090908897,0.0600000000000005,0.009999999999999787,1,
2005-06-20,Inergy Holdings LP ,NRGP,Lehman Brothers/AG Edwards,22.5,27.5,27.83,0.2368888888888888,5.0,5.329999999999998,3,
2005-06-21,Builders FirstSources,BLDR,UBS Investment Bank/Deutsche Bank,16.0,16.52,15.44,-0.03500000000000003,0.5199999999999996,-0.5600000000000005,3,Missed
2005-06-21,Allion Healthcare ,ALLI,Thomas Weisel Partners,13.0,14.0,16.5,0.2692307692307692,1.0,3.5,2,
2005-06-22,Lincoln Educational Services ,LINC,Merrill Lynch,20.0,20.03,20.17,0.008500000000000086,0.030000000000001137,0.1700000000000017,3,Missed
2005-06-22,Eagle Bulk Shipping ,EGLE,UBS Investment Bank/Bear Stearns/Citigroup,14.0,14.0,13.5,-0.03571428571428571,0.0,-0.5,1,
2005-06-23,KKR Financial ,KFN,Citigroup,24.0,24.75,24.5,0.02083333333333333,0.75,0.5,2,
2005-06-23,Kenexa ,KNXA,SG Cowen,12.0,12.06,12.05,0.004166666666666726,0.0600000000000005,0.05000000000000071,1,
2005-06-24,TBS International ,TBSI,Merrill Lynch/Jefferies,10.0,10.0,10.5,0.05,0.0,0.5,1,
2005-06-28,TAC Acquisition ,TACAU,Wedbush Morgan,6.0,6.15,6.01,0.0016666666666666312,0.15000000000000036,0.009999999999999787,1,
2005-06-28,Deerfield Triarc Capital ,DFR,Credit Suisse First Boston/Merrill Lynch/UBS Investment Bank/Deutsche Bank,16.0,16.0,16.0,0.0,0.0,0.0,1,
2005-06-28,Columbia Equity Trust ,COE,Wachovia/Robert W. Baird,15.0,15.5,15.4,0.02666666666666669,0.5,0.4000000000000004,1,
2005-06-28,HemoSense ,HEM,Lazard Capital Markets/WR Hambrecht,5.5,5.5,5.52,0.003636363636363559,0.0,0.01999999999999957,1,
2005-06-28,DSW ,DSW,Lehman Brothers,19.0,24.0,24.1,0.26842105263157895,5.0,5.100000000000001,2,
2005-06-28,NeuStar ,NSR,Morgan Stanley/Credit Siusse First Boston/JP Morgan,22.0,25.0,26.0,0.18181818181818185,3.0,4.0,2,
2005-06-29,Silicon Motion Technology ,SIMO,Deutsche Bank Securities,10.5,10.6,10.5,0.0,0.09999999999999963,0.0,2,Missed
2005-06-29,Services Acquisition Corp. International,SVIU,Broadband Capital Management,8.0,8.05,8.0,0.0,0.05000000000000071,0.0,1,
2005-06-29,Volcom ,VLCM,Wachovia Securities/D.A. Davidson,19.0,26.01,26.77,0.4089473684210526,7.0100000000000025,7.77,3,
2005-06-29,Western Allaince Bancorporations ,WAL,Sandler O'Neill/Keefe Bruyette & Woods,22.0,26.75,25.4,0.15454545454545449,4.75,3.3999999999999986,3,
2005-06-30,Courtside Acquisition ,CRBU,EarlyBirdCaptial/ThinkEquity Partners,6.0,5.85,6.0,0.0,-0.15000000000000036,0.0,1,
2005-07-07,Medical Properties Trust ,MPW,Friedman Billings Ramsey/JP Morgan,10.5,10.5,11.0,0.047619047619047616,0.0,0.5,1,
2005-07-12,Focus Media Holding Limited ,FMCN,Goldman Sachs/Credit Suisse First Boston,17.0,18.75,20.2,0.18823529411764706,1.75,3.1999999999999997,2,
2005-07-13,CryoCor ,CRYO,W.R. Hambrecht+Co,11.0,11.07,10.87,-0.011818181818181887,0.07000000000000027,-0.13000000000000078,1,
2005-07-13,JER Investors Trust ,JRT,Friedman Billings Ramsey/Banc of America,17.5,18.4,18.3,0.04571428571428576,0.8999999999999986,0.8000000000000007,1,
2005-07-14,Fortress America Acquisition ,FAACU,Sunrise Securities,6.0,6.0,6.0,0.0,0.0,0.0,1,
2005-07-14,Israel Technonlgy Acquisition ,ISLTU,EarlyBirdCapital,6.0,6.05,5.8,-0.03333333333333336,0.049999999999999815,-0.20000000000000015,1,
2005-07-14,Oakmont Acquisition ,OMACU,Morgan Joseph/Wells Fargo,6.0,6.0,6.0,0.0,0.0,0.0,1,
2005-07-14,Quintana Maritine ,QMAR,Citigroup/Morgan Stanley,11.5,11.0,11.26,-0.020869565217391323,-0.5,-0.2400000000000002,1,
2005-07-15,Juniper Partners Acquisition,JNPPU,HCFP/Brenner Securities/Brean Murray,10.5,10.5,10.4,-0.00952380952380949,0.0,-0.09999999999999963,1,
2005-07-15,Juniper Partners Acquisition,JNPPZ,HCFP/Brenner Securities/Brean Murray,10.1,10.1,10.05,-0.004950495049504846,0.0,-0.04999999999999893,1,
2005-07-20,Adams Respiratory Therapeutics ,ARXT,Merrill Lynch/Morgan Stanley,17.0,21.5,25.75,0.5147058823529411,4.5,8.75,3,
2005-07-20,Diamond Foods ,DMND,Merrill Lynch,17.0,20.7,21.05,0.2382352941176471,3.6999999999999993,4.050000000000002,3,
2005-07-21,Consolidated Communications Illinois ,CNSL,Credit Suisse First Boston,13.0,13.0,13.79,0.0607692307692307,0.0,0.7899999999999991,1,
2005-07-21,Genco Shipping & Trading ,GSTL,Jefferies/Morgan Stanley,21.0,21.0,20.87,-0.006190476190476143,0.0,-0.129999999999999,1,
2005-07-21,Hittite Microwave ,HITT,Lehman Brothers,17.0,20.77,19.45,0.1441176470588235,3.77,2.4499999999999997,3,
2005-07-21,Maidenform Brands ,MFB,UBS Investment Bank/Credit Suisse First Boston,17.0,20.5,19.85,0.16764705882352948,3.5,2.8500000000000014,2,
2005-07-25,ITC Holdings ,ITC,Lehman Brothers/Credit Suisse First Boston/Morgan Stanley,23.0,27.0,26.4,0.1478260869565217,4.0,3.3999999999999986,2,
2005-07-26,Pike Electric ,PEC,Citigroup/JP Morgan,14.0,14.22,14.36,0.025714285714285672,0.22000000000000064,0.35999999999999943,2,Missed
2005-07-27,Alon USA Energy ,ALJ,Credit Suisse First Boston/Deutsche Bank,16.0,18.0,17.25,0.078125,2.0,1.25,3,
2005-07-28,Patriot Capital Funding ,PCAP,AG Edwards,14.0,14.75,14.05,0.003571428571428622,0.75,0.05000000000000071,1,
