Trade_Date,Issuer,Symbol,Lead/Joint-Lead_ Managers,Offer_Price,Opening_Price,1st Day_Close,1st Day.1_% Px Chng ,$ Change_Opening,$ Change.1_Close,Star_Ratings,Performed,year,CUSIP,Offer Date,IPO Name,Ticker,VC Dummy,Rollup dummy,CRSP PERM,Dual dummy,Internet dummy,Post-Issue shares,Founding,uw_max_rank,top_tier_uw,month,avg_net_ipo,num_ipo,net_num_ipo,perc_price_above
2015-08-06,Aimmune Therapeutics ,AIMT,BofA Merrill Lynch/ Credit Suisse/ Piper Jaffray,16.0,17.5,24.1,0.5062500000000001,1.5,8.100000000000001,3,,2015.0,00900T107,2015-08-06,Aimmune Therapeutics Inc,AIMT,1,0,15630,0,0,.,2011.0,0.0,0,8.0,19.4,10.0,8,0.5
2015-08-06,Planet Fitness  ,PLNT,J.P. Morgan Securities Merrill Lynch/ Jefferies/ Credit Suisse Securities,16.0,14.5,16.0,0.0,-1.5,0.0,3,Missed,2015.0,72703H101,2015-08-06,Planet Fitness Inc,PLNT,0,0,15627,1,0,98709740,1992.0,8.501,1,8.0,19.4,10.0,8,0.5
2015-08-12,Global Blood Therapeutics ,GBT,Morgan Stanley/ Goldman Sachs,20.0,34.65,43.11,1.1555,14.65,23.11,3,,2015.0,37890U108,2015-08-12,Global Blood Therapeutics Inc,GBT,1,0,15638,0,0,.,2011.0,9.001,1,8.0,19.4,10.0,8,0.5
2015-08-13,Conifer Holdings ,CNFR,BMO Capital Markets/ Raymond James,10.5,9.75,10.5,0.0,-0.75,0.0,1,,2015.0,20731J102,2015-08-13,Conifer Holdings Inc,CNFR,2,0,15636,0,0,.,2009.0,7.501,0,8.0,19.4,10.0,8,0.5
2015-08-13,E-compass Acquisition ,ECACU,Cantor Fitzgerald,10.0,10.05,10.04,0.003999999999999915,0.05000000000000071,0.03999999999999915,1,,2015.0,,,,,,,,,,,,6.001,0,8.0,19.4,10.0,8,0.5
2015-08-13,Houlihan Lokey ,HLI,BofA Merrill Lynch/ Goldman Sachs,21.0,22.11,22.4,0.0666666666666666,1.1099999999999994,1.3999999999999986,1,,2015.0,441593100,2015-08-13,Houlihan Lokey Inc,HLI,0,0,15623,1,0,65212700,1972.0,9.001,1,8.0,19.4,10.0,8,0.5
2015-08-14,Gores Holdings ,GRSHU,Deutsche Bank Securities,10.0,10.03,10.49,0.049000000000000016,0.029999999999999364,0.4900000000000002,1,,2015.0,382866200,2015-08-14,Gores Holdings Inc,GRSHU,0,0,15785,1,0,43750000,2015.0,8.501,1,8.0,19.4,10.0,8,0.5
2015-09-11,Double Eagle Acquisition ,EAGLU,Deutsche Bank Securities/ BofA Merrill Lynch,10.0,10.01,10.05,0.005000000000000071,0.009999999999999787,0.05000000000000071,1,,2015.0,G2819512,2015-09-11,Double Eagle Acquisition Corp,EAGLU,0,0,15782,1,0,0,2015.0,8.501,1,9.0,38,7.0,2,1.0
2015-09-11,Pace Holdings  ,PACEU,Deutsche Bank Securities/ Citigroup,10.0,10.1,10.11,0.010999999999999944,0.09999999999999963,0.10999999999999943,1,,2015.0,G6865N10,2015-09-10,Pace Holdings Corp,PACEU,0,0,15792,1,0,0,2015.0,9.001,1,9.0,38,7.0,2,1.0
2015-09-17,REGENXBIO Inc.  ,RGNX,Morgan Stanley/ BofA Merrill Lynch/ Piper Jaffray,22.0,30.26,30.45,0.3840909090909089,8.260000000000002,8.45,3,,2015.0,75901B107,2015-09-17,Regenxbio Inc,RGNX,1,0,15658,0,0,.,2008.0,0.0,0,9.0,38,7.0,2,1.0
2015-09-18,Nabriva Therapeutics AG ,NBRV,Leerink Partners/ RBC Capital Markets,10.25,11.39,13.24,0.2917073170731708,1.1400000000000006,2.99,2,,2015.0,62957M104,2015-09-18,Nabriva Therapeutics,NBRV,1,0,20197,1,0,10063972,2005.0,8.001,1,9.0,38,7.0,2,1.0
2015-09-18,Penumbra  ,PEN,J.P. Morgan/ BofA Merrill Lynch,30.0,40.0,41.3,0.3766666666666666,10.0,11.299999999999995,3,,2015.0,70975L107,2015-09-18,Penumbra Inc,PEN,1,0,15694,0,0,.,2004.0,9.001,1,9.0,38,7.0,2,1.0
2015-09-22,Boulevard Acquisition Corp. II  ,BLVDU,Citigroup,10.0,10.0,9.96,-0.003999999999999915,0.0,-0.03999999999999915,1,,2015.0,10157Q201,2015-09-22,Boulevard Acquisition Corp II,BLVDU,0,0,15832,1,0,43750000,2015.0,9.001,1,9.0,38,7.0,2,1.0
2015-10-01,Edge Therapeutics ,EDGE,Leerink Partners/ Credit Suisse,11.0,11.6,12.94,0.1763636363636363,0.5999999999999996,1.9399999999999995,1,,2015.0,279870109,2015-10-01,Edge Therapeutics Inc,EDGE,1,0,15784,0,0,.,2009.0,0.0,0,10.0,3.6,20.0,15,0.07
2015-10-01,Mirna Therapeutics ,MIRN,Citigroup/ Leerink Partners,7.0,7.25,7.04,0.00571428571428572,0.25,0.040000000000000036,1,,2015.0,60470J103,2015-10-01,Mirna Therapeutics Inc,MIRN,1,0,15787,0,0,.,2007.0,9.001,1,10.0,3.6,20.0,15,0.07
2015-10-01,Performance Food Group  ,PFGC,Credit Suisse/ Barclays/ Wells Fargo Securities/ Morgan Stanley,19.0,19.0,19.2,0.01052631578947365,0.0,0.1999999999999993,1,,2015.0,71377A103,2015-10-01,Performance Food Group Co,PFGC,0,0,15724,0,0,.,1987.0,8.001,1,10.0,3.6,20.0,15,0.07
2015-10-01,Surgery Partners ,SGRY,BofA Merrill Lynch/ Goldman Sachs/ Jefferies,19.0,17.45,18.11,-0.04684210526315793,-1.5500000000000007,-0.8900000000000006,1,,2015.0,86881A100,2015-10-01,Surgery Partners Inc,SGRY,2,1,15795,0,0,.,2004.0,9.001,1,10.0,3.6,20.0,15,0.07
2015-10-02,NovoCure ,NVCR,J.P. Morgan/ Deutsche Bank Securities/ Evercore ISI/ Wells Fargo Securities,22.0,19.23,18.28,-0.16909090909090904,-2.77,-3.719999999999999,1,,2015.0,G6674U10,2015-10-02,Novocure Ltd,NVCR,1,0,15789,0,0,.,2000.0,9.001,1,10.0,3.6,20.0,15,0.07
2015-10-07,Aclaris Therapeutics ,ACRS,Jefferies/ Citigroup,11.0,11.94,11.05,0.00454545454545461,0.9399999999999996,0.05000000000000071,1,,2015.0,00461U105,2015-10-07,Aclaris Therapeutics Inc,ACRS,1,0,15775,0,0,.,2012.0,9.001,1,10.0,3.6,20.0,15,0.07
2015-10-07,Pure Storage ,PSTG,Morgan Stanley/ Goldman Sachs/ Barclays/ Allen & Company/ BofA Merrill Lynch,17.0,16.74,16.01,-0.058235294117646975,-0.2600000000000016,-0.9899999999999984,3,Missed,2015.0,74624M102,2015-10-07,Pure Storage Inc,PSTG,1,0,15729,1,0,185056764,2009.0,9.001,1,10.0,3.6,20.0,15,0.07
2015-10-08,Allegiance Bancshares ,ABTX,Baird/ Stephens,21.0,22.31,23.12,0.10095238095238099,1.3099999999999987,2.120000000000001,1,,2015.0,01748H107,2015-10-08,Allegiance Bancshares Inc,ABTX,0,0,15774,0,0,.,2007.0,0.0,0,10.0,3.6,20.0,15,0.07
2015-10-08,CytomX Therapeutics ,CTMX,BofA Merrill Lynch/ Jefferies/ Cowen and Company,12.0,15.6,12.9,0.07500000000000002,3.6,0.9000000000000004,1,,2015.0,23284F105,2015-10-08,CytomX Therapeutics Inc,CTMX,1,0,15779,0,0,.,2010.0,8.001,1,10.0,3.6,20.0,15,0.07
2015-10-09,CPI Card Group ,PMTS,BMO Capital Markets/ Goldman Sachs/ CIBC,10.0,11.0,12.17,0.217,1.0,2.17,1,,2015.0,12634H101,2015-10-09,CPI Card Group Inc,PMTS,0,.,15793,0,0,.,1982.0,9.001,1,10.0,3.6,20.0,15,0.07
2015-10-14,Capitol Acquisition Corp. III ,CLACU,Citigroup/ Deutsche Bank Securities/ Credit Suisse,10.0,10.0,10.0,0.0,0.0,0.0,1,,2015.0,14055M205,2015-10-14,Capitol Acquisition Corp III,CLACU,0,0,15899,1,0,40062500,2015.0,9.001,1,10.0,3.6,20.0,15,0.07
2015-10-14,Cerecor ,CERCU,Maxim Group LLC,6.5,6.59,6.4,-0.015384615384615332,0.08999999999999986,-0.09999999999999963,1,,2015.0,,,,,,,,,,,,3.0010000000000003,0,10.0,3.6,20.0,15,0.07
2015-10-14,First Data   ,FDC,Citigroup/ Morgan Stanley/ BofA Merrill Lynch/ KKR/ Barclays/ Credit Suisse/ Deutsche Bank Securities/ Goldman Sachs/ HSBC/ Mizuho Securities/ PNC Capital Markets/ SunTrust Robinson Humphrey/ Wells Fargo Securities,16.0,16.39,15.75,-0.015625,0.39000000000000057,-0.25,1,,2015.0,32008D106,2015-10-15,First Data Corp,FDC,0,0,15703,1,0,879030067,1989.0,9.001,1,10.0,3.6,20.0,15,0.07
2015-10-14,Pacific Special Acquisition ,PAACU,EarlyBirdCapital,10.0,10.02,10.03,0.002999999999999936,0.01999999999999957,0.029999999999999364,1,,2015.0,G6858810,2015-10-15,Pacific Special Acq Corp,PAACU,0,0,15791,1,0,6727500,2015.0,4.001,0,10.0,3.6,20.0,15,0.07
2015-10-19,American Farmland ,AFCO,Deutsche Bank Securities/ Citigroup/ Raymond James/ RBC Capital Markets/ FBR,8.0,7.0,6.93,-0.13375000000000006,-1.0,-1.0700000000000005,1,,2015.0,02589Y100,2015-10-20,American Farmland Co,AFCO,0,0,15711,0,0,.,2009.0,9.001,1,10.0,3.6,20.0,15,0.07
2015-10-21,Ferrari N.V. ,RACE,UBS Investment Bank/ BofA Merrill Lynch/ Santander,52.0,60.0,55.0,0.0576923076923077,8.0,3.0,3,,2015.0,N3167J10,2015-10-21,Ferrari NV,RACE,0,0,15735,0,0,.,1939.0,8.001,1,10.0,3.6,20.0,15,0.07
2015-10-21,Multi Packaging Solutions International ,MPSX,BofA Merrill Lynch/ Barclays/ Citigroup,13.0,13.25,15.83,0.21769230769230768,0.25,2.83,1,,2015.0,G6331W10,2015-10-22,Multi Packaging Solutions,MPSX,0,1,15734,0,0,.,2005.0,9.001,1,10.0,3.6,20.0,15,0.07
2015-10-22,Dimension Therapeutics ,DMTX,Goldman Sachs/ Citigroup/ Wells Fargo Securities,13.0,12.6,10.8,-0.16923076923076918,-0.4000000000000004,-2.1999999999999997,1,,2015.0,25433V105,2015-10-22,Dimension Therapeutics Inc,DMTX,1,0,15780,0,0,.,2013.0,9.001,1,10.0,3.6,20.0,15,0.07
2015-10-27,Adesto Technologies ,IOTS,Needham & Company/ Oppenheimer & Co.,5.0,5.6,5.9,0.18000000000000008,0.5999999999999996,0.9000000000000004,1,,2015.0,00687D101,2015-10-27,Adesto Technologies Corp,IOTS,1,0,15786,0,0,.,2006.0,7.001,0,10.0,3.6,20.0,15,0.07
2015-10-29,MyoKardia ,MYOK,Credit Suisse/ Cowen and Company,10.0,11.08,10.53,0.052999999999999936,1.08,0.5299999999999994,1,,2015.0,62857M105,2015-10-29,MyoKardia Inc,MYOK,1,0,15788,0,0,.,2012.0,7.001,0,10.0,3.6,20.0,15,0.07
2015-11-11,Advanced Accelerator Applications S.A. ,AAAP,Citigroup/ Jefferies​ ​,16.0,18.5,24.5,0.53125,2.5,8.5,1,Missed,2015.0,00790T100,2015-11-11,Advanced Accelerator,AAAP,1,0,15829,0,0,.,2002.0,9.001,1,11.0,13.3,14.0,9,0.0
2015-11-11,Equity Bancshares ,EQBK,"Keefe, Bruyette & Woods (A Stifel Company)/ Stephens",22.5,24.25,23.89,0.06177777777777781,1.75,1.3900000000000006,3,,2015.0,29460X109,2015-11-11,Equity Bancshares Inc,EQBK,0,0,15838,1,0,7285805,2003.0,7.001,0,11.0,13.3,14.0,9,0.0
2015-11-11,Voyager Therapeutics ,VYGR,Cowen and Company/ Piper Jaffray,14.0,15.1,17.75,0.26785714285714285,1.0999999999999996,3.75,1,,2015.0,92915B106,2015-11-11,Voyager Therapeutics Inc,VYGR,1,0,15856,0,0,.,2013.0,7.001,0,11.0,13.3,14.0,9,0.0
2015-11-11,Wave Life Sciences Pte Ltd. ,WVE,Jefferies/ Leerink Partners,16.0,17.05,16.0,0.0,1.0500000000000007,0.0,2,,2015.0,Y9530810,2015-11-11,WaVe Life Sciences Ltd,WVE,1,0,15857,0,0,.,2012.0,8.001,1,11.0,13.3,14.0,9,0.0
2015-11-13,Instructure ,INST,Morgan Stanley/ Goldman Sachs/ Jefferies,16.0,16.0,18.0,0.125,0.0,2.0,2,,2015.0,45781U103,2015-11-13,Instructure Inc,INST,1,0,15824,0,1,.,2008.0,9.001,1,11.0,13.3,14.0,9,0.0
2015-11-13,Xtera Communications ,XCOM,Needham & Company/ Cowen and Company/ BMO Capital Markets,5.0,5.15,5.0,0.0,0.15000000000000036,0.0,1,,2015.0,98415E300,2015-11-13,Xtera Communications Inc,XCOM,1,0,15858,0,0,.,1998.0,7.001,0,11.0,13.3,14.0,9,0.0
2015-11-18,Match Group ,MTCH,J.P. Morgan/ Allen & Company/ BofA Merrill Lynch,12.0,13.5,14.74,0.22833333333333336,1.5,2.74,1,Missed,2015.0,57665R106,2015-11-19,Match Group Inc,MTCH,0,0,15850,1,1,243252735,2010.0,9.001,1,11.0,13.3,14.0,9,0.0
2015-11-19,Axsome Therapeutics ,AXSM,Ladenburg Thalmann,9.0,9.0,9.07,0.00777777777777781,0.0,0.07000000000000027,1,,2015.0,05464T104,2015-11-19,Axsome Therapeutics Inc,AXSM,0,0,15831,0,0,.,2012.0,0.0,0,11.0,13.3,14.0,9,0.0
2015-11-19,Mimecast Ltd. ,MIME,Goldman Sachs/ Barclays/ Jefferies/ RBC Capital Markets,10.0,11.0,10.1,0.009999999999999964,1.0,0.09999999999999963,3,,2015.0,G1483810,2015-11-19,Mimecast Ltd,MIME,1,0,15849,0,1,.,2003.0,9.001,1,11.0,13.3,14.0,9,0.0
2015-11-19,Square,SQ,Goldman Sachs/ Morgan Stanley/ J.P. Morgan,9.0,11.2,13.07,0.4522222222222223,2.1999999999999997,4.07,1,,2015.0,852234103,2015-11-19,Square Inc,SQ,1,0,15826,1,1,327944711,2009.0,9.001,1,11.0,13.3,14.0,9,0.0
2015-11-20,Duluth Holdings ,DLTH,William Blair/ Baird/ Raymond James/ BMO Capital Markets,12.0,5.15,13.36,0.11333333333333327,-6.85,1.3599999999999994,1,,2015.0,26443V101,2015-11-20,Duluth Holdings Inc,DLTH,0,0,15837,1,0,28928411,1986.0,7.501,0,11.0,13.3,14.0,9,0.0
2015-11-25,Andina Acquisition Corp. II ,ANDAU,"EarlyBirdCapital, Inc.",10.0,9.97,9.9,-0.009999999999999964,-0.029999999999999364,-0.09999999999999963,1,,2015.0,,,,,,,,,,,,4.001,0,11.0,13.3,14.0,9,0.0
2015-12-10,Atlassian Corporation Plc ,TEAM,Goldman Sachs/ Morgan Stanley,21.0,27.67,27.78,0.3228571428571429,6.670000000000003,6.780000000000001,3,,2015.0,G06242104,2015-12-09,Atlassian Corp PLC,TEAM,1,0,15909,1,0,208675129,2002.0,9.001,1,12.0,32.3,2.0,1,1.0
2015-12-18,Yirendai Ltd. ,YRD,Morgan Stanley/ Credit Suisse/ China Renaissance,10.0,10.0,9.1,-0.09000000000000004,0.0,-0.9000000000000004,1,,2015.0,98585L100,2015-12-18,Yirendai Ltd,YRD,0,0,15896,0,1,.,2012.0,7.001,0,12.0,32.3,2.0,1,1.0
2014-01-10,GlycoMimetics ,GLYC,Jefferies/ Barclays,8.0,10.4,9.01,0.12624999999999995,2.4000000000000004,1.0099999999999998,2,,2014.0,38000Q102,2014-01-10,GlycoMimetics,GLYC,1,0,14431,0,0,.,2003.0,8.001,1,1.0,27.6,19.0,15,0.33
2014-01-15,"Cypress Energy Partners, L.P. ",CELP,Raymond James/ Baird/ Stifel,20.0,20.0,21.3,0.06500000000000003,0.0,1.3000000000000007,1,,2014.0,232751107,2014-01-15,Cypress Energy Partners LP,CELP,0,0,14380,1,0,10826000,-99.0,7.501,0,1.0,27.6,19.0,15,0.33
2014-01-16,American Capital Senior Floating ,ACSF,"Morgan Stanley/ Citigroup/ Deutsche Bank Securities/ Keefe, Bruyette & Woods (A Stifel Company)/ UBS Investment Bank",15.0,13.25,13.38,-0.10799999999999994,-1.75,-1.6199999999999992,1,,2014.0,02504D108,2014-01-15,American Capital Senior,ACSF,0,0,14418,0,0,.,2013.0,9.001,1,1.0,27.6,19.0,15,0.33
2014-01-17,CHC Group Ltd. ,HELI,J.P. Morgan/ Barclays/ UBS Investment Bank,10.0,9.3,9.8,-0.019999999999999928,-0.6999999999999993,-0.1999999999999993,1,,2014.0,G0702110,2014-01-17,CHC Group Ltd,HELI,0,0,14416,0,0,.,1987.0,9.001,1,1.0,27.6,19.0,15,0.33
2014-01-17,EP Energy  ,EPE,Credit Suisse/ J.P. Morgan/ Citigroup/ Goldman Sachs/ Morgan Stanley/ Deutsche Bank Securities/ UBS Investment Bank/ BMO Capital Markets/ RBC Capital Markets/ Wells Fargo Securities,20.0,19.9,18.08,-0.09600000000000007,-0.10000000000000142,-1.9200000000000017,1,,2014.0,268785102,2014-01-17,EP Energy Corp,EPE,0,0,14392,1,0,244753000,1980.0,9.001,1,1.0,27.6,19.0,15,0.33
2014-01-17,Hennessy Capital Acquisition  (HCACU) (u),HCACU,Deutsche Bank Securities,10.0,10.0,10.02,0.0019999999999999575,0.0,0.01999999999999957,1,,2014.0,425886207,2014-01-17,Hennesey Capital Acq,HCACU,0,0,14543,1,0,0,2013.0,8.501,1,1.0,27.6,19.0,15,0.33
2014-01-17,RSP Permian  ,RSPP,"Barclays/ J.P. Morgan/ Tudor, Pickering, Holt/ Raymond James/ RBC Capital Markets/ UBS Investment Bank",19.5,20.5,20.15,0.033333333333333263,1.0,0.6499999999999986,2,,2014.0,74978Q105,2014-01-17,RSP Permian,RSPP,2,0,14408,0,0,.,2010.0,9.001,1,1.0,27.6,19.0,15,0.33
2014-01-23,Santander Consumer USA Holdings  ,SC,Citigroup/ J.P. Morgan/BofA Merrill Lynch/ Deutsche Bank Securities/ Santander/ Barclays/ Goldman Sachs/ Morgan Stanley/ RBC Capital Markets/ BMO Capital Markets/ Credit Suisse/ UBS Investment Bank/ Wells Fargo Securities,24.0,25.75,25.28,0.05333333333333338,1.75,1.2800000000000011,2,,2014.0,80283M101,2014-01-23,Santander Consumer USA Hold,SC,2,0,14414,0,0,.,1995.0,9.001,1,1.0,27.6,19.0,15,0.33
2014-01-24,Care.com ,CRCM,Morgan Stanley/ BofA Merrill Lynch/ J.P. Morgan,17.0,21.21,24.3,0.4294117647058824,4.210000000000001,7.300000000000002,3,,2014.0,141633107,2014-01-24,Care.com,CRCM,1,0,14378,0,0,.,2006.0,9.001,1,1.0,27.6,19.0,15,0.33
2014-01-24,Rice Energy ,RICE,Barclays/ Citigroup/ Goldman Sachs/ Wells Fargo Securities/ BMO Capital Markets/ RBC Capital Markets,21.0,21.9,21.9,0.04285714285714279,0.8999999999999986,0.8999999999999986,2,,2014.0,762760106,2014-01-24,Rice Energy,RICE,2,0,14409,0,0,.,2008.0,9.001,1,1.0,27.6,19.0,15,0.33
2014-01-30,Celladon ,CLDN,Barclays,8.0,9.9,8.18,0.02249999999999996,1.9000000000000004,0.17999999999999972,2,,2014.0,15117E107,2014-01-30,Celladon,CLDN,1,0,14423,0,0,.,2000.0,8.001,1,1.0,27.6,19.0,15,0.33
2014-01-30,Dicerna Pharmaceuticals ,DRNA,Jefferies/ Leerink Swann/ Stifel,15.0,30.0,46.0,2.066666666666667,15.0,31.0,3,,2014.0,253031108,2014-01-30,Dicerna Pharmaceuticals,DRNA,1,0,14426,0,0,.,2006.0,8.001,1,1.0,27.6,19.0,15,0.33
2014-01-31,Cara Therapeutics ,CARA,Stifel/ Piper Jaffray,11.0,11.62,12.91,0.17363636363636364,0.6199999999999992,1.91,2,,2014.0,140755109,2014-01-31,Cara Therapeutics,CARA,1,0,14422,0,0,.,2004.0,7.001,0,1.0,27.6,19.0,15,0.33
2014-01-31,Intrawest Resorts Holdings ,SNOW,Goldman Sachs/ Deutsche Bank Securities/ BofA Merrill Lynch,12.0,11.13,11.9,-0.008333333333333305,-0.8699999999999992,-0.09999999999999963,1,,2014.0,46090K109,2014-01-31,Intrawest Resorts Holdings,SNOW,0,0,14393,0,0,.,1976.0,9.001,1,1.0,27.6,19.0,15,0.33
2014-01-31,Malibu Boats ,MBUU,Raymond James/ Wells Fargo Securities,14.0,17.3,17.75,0.26785714285714285,3.3000000000000007,3.75,1,,2014.0,56117J100,2014-01-31,Malibu Boats,MBUU,0,0,14434,1,0,22428567,1982.0,8.001,1,1.0,27.6,19.0,15,0.33
2014-01-31,New Home Company (The) ,NWHM,Citigroup/ J.P. Morgan/ Credit Suisse,11.0,11.5,12.2,0.10909090909090904,0.5,1.1999999999999993,1,,2014.0,645370107,2014-01-31,New Home Co,NWHM,2,0,14400,0,0,.,2009.0,9.001,1,1.0,27.6,19.0,15,0.33
2014-01-31,Trevena ,TRVN,Barclays/ Jefferies,7.0,7.11,6.5,-0.07142857142857142,0.11000000000000032,-0.5,2,Missed,2014.0,89532E109,2014-01-31,Trevena,TRVN,1,0,14442,0,0,.,2007.0,8.001,1,1.0,27.6,19.0,15,0.33
2014-01-31,Ultragenyx Pharmaceutical ,RARE,J.P. Morgan/ Morgan Stanley,21.0,45.8,42.25,1.011904761904762,24.8,21.25,1,,2014.0,90400D108,2014-01-31,Ultragenyx Pharmaceutical,RARE,1,0,14436,0,0,.,2010.0,9.001,1,1.0,27.6,19.0,15,0.33
2014-02-05,Auspex Pharmaceuticals  ,ASPX,Stifel/ BMO Capital Markets,11.0,14.49,15.66,0.4236363636363637,3.49,4.66,2,,2014.0,05211J102,2014-02-05,Auspex Pharmaceuticals,ASPX,1,0,14448,0,0,.,2001.0,7.001,0,2.0,9.4,23.0,20,0.25
2014-02-05,Biocept  ,BIOC,Aegis Capital,10.0,10.0,9.4,-0.05999999999999996,0.0,-0.5999999999999996,1,,2014.0,09072V105,2014-02-05,Biocept,BIOC,0,0,14449,0,0,.,1997.0,3.0010000000000003,0,2.0,9.4,23.0,20,0.25
2014-02-05,Continental Building Products ,CBPX,Citigroup/ Credit Suisse/ Barclays/ Deutsche Bank Securities/ RBC Capital Markets,14.0,14.66,15.19,0.08499999999999996,0.6600000000000001,1.1899999999999995,1,,2014.0,211171103,2014-02-05,Continental Building Products,CBPX,0,0,14478,0,0,.,1977.0,9.001,1,2.0,9.4,23.0,20,0.25
2014-02-05,Genocea Biosciences ,GNCA,Citigroup/ Cowen and Company,12.0,11.73,11.0,-0.08333333333333333,-0.2699999999999996,-1.0,3,Missed,2014.0,372427104,2014-02-05,Genocea Biosciences,GNCA,1,0,14458,0,0,.,2006.0,9.001,1,2.0,9.4,23.0,20,0.25
2014-02-05,uniQure B.V.   ,QURE,Jefferies/ Leerink Swann,17.0,17.0,14.61,-0.14058823529411768,0.0,-2.390000000000001,2,Missed,2014.0,N9006410,2014-02-05,uniQure BV,QURE,1,0,14466,1,0,17594906,1998.0,8.001,1,2.0,9.4,23.0,20,0.25
2014-02-06,CM Finance ,CMFN,"Raymond James/ Keefe, Bruyette & Woods (A Stifel Company)/ Oppenheimer",15.0,15.3,15.81,0.054000000000000034,0.3000000000000007,0.8100000000000005,1,,2014.0,12574Q103,2014-02-05,CM Finance Inc,CMFN,0,0,14450,0,0,.,2012.0,7.501,0,2.0,9.4,23.0,20,0.25
2014-02-06,Egalet   ,EGLT,Stifel/ JMP Securities,12.0,12.5,12.0,0.0,0.5,0.0,2,,2014.0,28226B104,2014-02-06,Egalet,EGLT,1,0,14455,0,0,.,2013.0,7.001,0,2.0,9.4,23.0,20,0.25
2014-02-06,Eleven Biotherapeutics ,EBIO,Citigroup/ Cowen and Company/ Leerink Swann,10.0,10.38,10.85,0.08499999999999996,0.3800000000000008,0.8499999999999996,2,,2014.0,286221106,2014-02-06,Eleven Biotherapeutics,EBIO,1,0,14452,0,0,.,2008.0,9.001,1,2.0,9.4,23.0,20,0.25
2014-02-06,Ladder Capital ,LADR,Deutsche Bank Securities/ Citigroup/ Wells Fargo Securities/ BofA Merrill Lynch/ J.P. Morgan,17.0,16.5,16.99,-0.0005882352941177392,-0.5,-0.010000000000001565,1,,2014.0,505743104,2014-02-06,Ladder Capital,LADR,2,0,14489,1,0,97151517,2008.0,9.001,1,2.0,9.4,23.0,20,0.25
2014-02-06,Revance Therapeutics ,RVNC,Cowen and Company/ Piper Jaffray,16.0,21.0,26.85,0.6781250000000001,5.0,10.85,2,,2014.0,761330109,2014-02-06,Revance Therapeutics,RVNC,1,0,14467,0,0,.,1999.0,7.001,0,2.0,9.4,23.0,20,0.25
2014-02-07,Argos Therapeutics  ,ARGS,Piper Jaffray/ Stifel/ JMP Securities,8.0,9.0,8.0,0.0,1.0,0.0,2,,2014.0,040221103,2014-02-07,Argos Therapeutics,ARGS,1,0,14447,0,0,.,1997.0,7.001,0,2.0,9.4,23.0,20,0.25
2014-02-11,NephroGenex ,NRX,Aegis Capital Corp,12.0,12.12,11.54,-0.038333333333333414,0.11999999999999922,-0.4600000000000009,1,,2014.0,640667101,2014-02-11,NephroGenex,NRX,1,0,14465,0,0,.,2004.0,3.0010000000000003,0,2.0,9.4,23.0,20,0.25
2014-02-12,Eagle Pharmaceuticals  ,EGRX,Piper Jaffray/ William Blair,15.0,15.5,12.83,-0.14466666666666667,0.5,-2.17,2,,2014.0,269796108,2014-02-12,Eagle Pharmaceuticals,EGRX,1,0,14456,0,0,.,2007.0,7.001,0,2.0,9.4,23.0,20,0.25
2014-02-12,Flexion Therapeutics ,FLXN,BMO Capital Markets/ Wells Fargo Securities,13.0,16.0,14.71,0.1315384615384616,3.0,1.7100000000000009,1,,2014.0,33938J106,2014-02-12,Flexion Therapeutics,FLXN,1,0,14457,0,0,.,2007.0,8.001,1,2.0,9.4,23.0,20,0.25
2014-02-12,Talmer Bancorp ,TLMR,"Keefe, Bruyette & Woods (A Stifel Company )/ J.P.Morgan",13.0,13.75,13.8,0.06153846153846159,0.75,0.8000000000000007,2,,2014.0,87482X101,2014-02-12,Talmer Bancorp,TLMR,1,1,14471,0,0,.,2003.0,9.001,1,2.0,9.4,23.0,20,0.25
2014-02-13,Amedica  ,AMDA,JMP Securities,5.75,6.16,5.39,-0.06260869565217397,0.41000000000000014,-0.3600000000000003,1,,2014.0,023435100,2014-02-13,Amedica,AMDA,1,0,14444,0,0,.,1996.0,0.0,0,2.0,9.4,23.0,20,0.25
2014-02-13,Boulevard Acquisition  ,BLVDU,Citigroup,10.0,10.5,10.0,0.0,0.5,0.0,1,,2014.0,10157P203,2014-02-13,Boulevard Acquisition Corp,BLVDU,0,0,14590,1,0,0,2013.0,9.001,1,2.0,9.4,23.0,20,0.25
2014-02-13,Concert Pharmaceuticals  ,CNCE,UBS Investment Bank/ Wells Fargo Securities,14.0,15.75,14.18,0.012857142857142836,1.75,0.17999999999999972,2,,2014.0,20602210,2014-02-13,Concert Pharmaceuaticals,CNCE,1,0,14451,0,0,.,2006.0,8.001,1,2.0,9.4,23.0,20,0.25
2014-02-13,Installed Building Products ,IBP,Deutsche Bank Securities/ UBS Investment Bank,11.0,12.3,12.8,0.1636363636363637,1.3000000000000007,1.8000000000000007,1,,2014.0,45780R10,2014-02-13,Installed Building Products,IBP,2,1,14479,0,0,.,1977.0,8.501,1,2.0,9.4,23.0,20,0.25
2014-02-14,Inogen ,INGN,J.P. Morgan/ Leerink Swann,16.0,16.0,15.15,-0.05312499999999998,0.0,-0.8499999999999996,3,Missed,2014.0,45780L104,2014-02-14,Inogen,INGN,1,0,14459,0,0,.,2001.0,9.001,1,2.0,9.4,23.0,20,0.25
