Trade_Date,Issuer,Symbol,Lead/Joint-Lead_ Managers,Offer_Price,Opening_Price,1st Day_Close,1st_Day_Return,change_open,change_close,Star_Ratings,Performed,year,CUSIP,Offer Date,IPO Name,Ticker,VC Dummy,Rollup dummy,CRSP PERM,Dual dummy,Internet dummy,Post-Issue shares,Founding,uw_max_rank,top_tier_uw,month,avg_net_ipo,num_ipo,net_num_ipo,perc_price_above,ASVI,mean_SVI,week_-9,week_-8,week_-7,week_-6,week_-5,week_-4,week_-3,week_-2,week_-1,week_0,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9
2007-05-21,Arcade Acquisition,ACDQU,Morgan Joseph/Legend Merchant Group,8.0,8.0,8.15,0.018750000000000044,0.0,0.15000000000000036,1,,2007.0,038798203,2007-05-21,Arcade Acquisition Corp,ACDQU,0,0,.,0,0,.,2007.0,3.0010000000000003,0,5.0,5.2,28.0,26,0.27,,,,,,,,,,,,,,,,,,,,,
2007-05-22,B&G Foods,BGS,Credit Suisse/Lehman Brothers,13.0,13.5,13.26,0.019999999999999983,0.5,0.2599999999999998,1,,2007.0,,,,,,,,,,,,9.001,1,5.0,5.2,28.0,26,0.27,0.3308541890836385,56.625,26.0,51.0,83.0,26.0,26.0,51.0,51.0,94.0,71.0,47.0,47.0,23.0,70.0,48.0,23.0,47.0,71.0,48.0,72.0
2007-05-22,Sirtris,SIRT,JPMorgan,10.0,11.0,10.76,0.07599999999999997,1.0,0.7599999999999998,1,,2007.0,82968A105,2007-05-22,Sirtris Pharmaceuticals Inc,SIRT,1,0,92055,0,0,.,2004.0,9.001,1,5.0,5.2,28.0,26,0.27,0.4547359356698357,17.25,23.0,19.0,30.0,10.0,9.0,9.0,14.0,21.0,26.0,55.0,34.0,30.0,17.0,9.0,21.0,0.0,43.0,100.0,22.0
2007-05-22,RSC Holdings,RRR,Deutsche Bank/Morgan Stanley/Lehman Brothers,22.0,21.7,19.0,-0.13636363636363635,-0.3000000000000007,-3.0,1,,2007.0,74972L102,2007-05-22,RSC Holdings Inc,RRR,0,0,92018,0,0,.,1984.0,0.0,0,5.0,5.2,28.0,26,0.27,15.341567078850606,17.625,100.0,0.0,0.0,0.0,50.0,0.0,0.0,45.0,46.0,45.0,91.0,0.0,0.0,92.0,45.0,46.0,0.0,0.0,0.0
2007-05-23,TransTech Services Partners,TTSPU,Cowen/Maxim Group,8.0,8.0,8.02,0.0024999999999999467,0.0,0.01999999999999957,1,,2007.0,,,,,,,,,,,,7.001,0,5.0,5.2,28.0,26,0.27,,,,,,,,,,,,,,,,,,,,,
2007-05-23,Vantage Energy Services,VTG-U,Deutsche Bank,8.0,8.08,8.08,0.010000000000000007,0.08000000000000007,0.08000000000000007,1,,2007.0,,,,,,,,,,,,0.0,0,5.0,5.2,28.0,26,0.27,15.483217567201578,6.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,0.0,0.0,53.0,0.0,0.0,0.0,54.0,0.0
2007-05-23,Helicos BioSciences,HLCS,UBS Investment Bank,9.0,9.0,8.47,-0.058888888888888824,0.0,-0.5299999999999994,1,,2007.0,42326R109,2007-05-23,Helicos BioSciences Corp,HLCS,1,0,92042,0,0,.,2003.0,0.0,0,5.0,5.2,28.0,26,0.27,1.0840132015232555,35.5,0.0,73.0,0.0,0.0,24.0,48.0,49.0,22.0,68.0,44.0,22.0,44.0,0.0,45.0,44.0,67.0,0.0,0.0,0.0
2007-05-23,Greenlight Capital Re,GLRE,Lehman Brothers/UBS Investment Bank,19.0,23.0,24.03,0.2647368421052632,4.0,5.030000000000001,3,,2007.0,39536R200,2007-05-24,Greenlight Capital Re Ltd,GLRE,0,0,92041,1,0,30922602,2006.0,0.0,0,5.0,5.2,28.0,26,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,50.0,50.0,0.0,49.0,0.0,0.0,0.0,0.0
2007-05-24,Shermen WSC Acquisition,SACQU,CIBC World Markets/CRT Capital Group,6.0,6.07,6.1,0.01666666666666661,0.07000000000000027,0.09999999999999963,1,,2007.0,824197206,2007-05-24,Shermen WSC Acquisition Corp,SACQU,0,0,93195,0,0,.,,8.001,1,5.0,5.2,28.0,26,0.27,,,,,,,,,,,,,,,,,,,,,
2007-05-24,Clean Energy Fuels,CLNE,WR Hambrecht+Co/Simmons & Company,12.0,12.0,12.04,0.0033333333333332624,0.0,0.03999999999999915,1,,2007.0,184499101,2007-05-25,Clean Energy Fuels Corp,CLNE,0,0,92035,0,0,.,1997.0,7.001,0,5.0,5.2,28.0,26,0.27,2.116254635284973,19.375,10.0,10.0,21.0,21.0,20.0,0.0,0.0,0.0,83.0,100.0,37.0,45.0,9.0,9.0,9.0,18.0,9.0,65.0,28.0
2007-05-30,Stoneleigh Partners Acquisition,SCOC-U,HCFB/Brenner Securities/Pali Capital,8.0,8.02,8.06,0.007500000000000062,0.01999999999999957,0.0600000000000005,1,,2007.0,,,,,,,,,,,,2.001,0,5.0,5.2,28.0,26,0.27,,,,,,,,,,,,,,,,,,,,,
2007-05-30,Amicus Therapeutics,FOLD,Morgan Stanley/Merrill Lynch,15.0,16.0,14.43,-0.03800000000000002,1.0,-0.5700000000000003,2,,2007.0,03152W109,2007-05-30,Amicus Therapeutics Inc,FOLD,1,0,92040,0,0,.,2002.0,0.0,0,5.0,5.2,28.0,26,0.27,-0.9745593286774832,42.875,66.0,71.0,0.0,22.0,87.0,22.0,40.0,81.0,20.0,0.0,100.0,20.0,20.0,20.0,41.0,0.0,21.0,21.0,0.0
2007-05-31,Jazz Pharmaceuticals,JAZZ,Morgan Stanley/Lehman Brothers,18.0,17.5,17.73,-0.014999999999999975,-0.5,-0.2699999999999996,1,,2007.0,472147107,2007-05-31,Jazz Pharmaceuticals Inc,JAZZ,1,0,92096,0,0,.,2003.0,0.0,0,5.0,5.2,28.0,26,0.27,0.3646428691436303,18.125,6.0,0.0,0.0,26.0,6.0,19.0,29.0,47.0,18.0,100.0,52.0,29.0,18.0,23.0,12.0,18.0,54.0,6.0,35.0
2007-05-31,LDK Solar,LDK,Morgan Stanley/UBS Investment Bank,27.0,28.0,27.2,0.007407407407407382,1.0,0.1999999999999993,3,,2007.0,50183L107,2007-05-31,LDK Solar Co Ltd,LDK,1,0,92126,1,0,99900000,2005.0,0.0,0,5.0,5.2,28.0,26,0.27,1.049820267359402,7.25,0.0,0.0,0.0,4.0,7.0,4.0,3.0,30.0,10.0,82.0,19.0,13.0,10.0,10.0,13.0,16.0,23.0,10.0,29.0
2007-06-05,Starent Networks,STAR,Goldman Sachs/Lehman Brothers,12.0,13.75,14.01,0.16749999999999998,1.75,2.01,3,,2007.0,85528P108,2007-06-05,Starent Networks Corp,STAR,1,0,92104,0,0,.,2000.0,9.001,1,6.0,17.4,20.0,14,0.58,-0.9886106085707334,20.125,18.0,26.0,17.0,8.0,25.0,31.0,31.0,15.0,8.0,100.0,15.0,16.0,8.0,8.0,24.0,24.0,47.0,0.0,16.0
2007-06-06,Response Genetics,RGDX,Maxim Group,7.0,7.0,7.0,0.0,0.0,0.0,1,,2007.0,76123U105,2007-06-06,Response Genetics Inc,RGDX,0,0,92101,0,0,.,1999.0,3.0010000000000003,0,6.0,17.4,20.0,14,0.58,0.6931466805603206,15.625,0.0,45.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,100.0,20.0,41.0,20.0,20.0,41.0,21.0,21.0,20.0,20.0
2007-06-06,Infinera,INFN,Goldman Sachs,13.0,16.0,19.71,0.5161538461538462,3.0,6.710000000000001,3,,2007.0,45667G103,2007-06-06,Infinera Corp,INFN,1,0,92095,0,0,.,2000.0,9.001,1,6.0,17.4,20.0,14,0.58,0.2162229743701025,15.5,12.0,7.0,16.0,19.0,14.0,12.0,15.0,23.0,18.0,100.0,33.0,16.0,19.0,6.0,15.0,19.0,19.0,15.0,12.0
2007-06-07,Yingli Green Energy Holding,YGE,Goldman Sachs (Asia)/UBS Investment Bank,11.0,10.8,10.5,-0.045454545454545456,-0.1999999999999993,-0.5,2,Missed,2007.0,98584B103,2007-06-07,Yingli Green Energy Holding Co,YGE,1,0,92154,1,0,126923609,2003.0,9.001,1,6.0,17.4,20.0,14,0.58,15.201805169084134,15.375,0.0,0.0,0.0,0.0,22.0,0.0,61.0,0.0,40.0,100.0,40.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0
2007-06-07,Apex Bioventures Acquisition,PEX-U,Lazard Capital Markets,8.0,8.0,8.05,0.006250000000000089,0.0,0.05000000000000071,1,,2007.0,,,,,,,,,,,,0.0,0,6.0,17.4,20.0,14,0.58,,,,,,,,,,,,,,,,,,,,,
2007-06-07,FBR Capital Markets,FBCM,Friedman Billings Ramsey,17.0,18.0,18.0,0.05882352941176471,1.0,1.0,2,,2007.0,30247C301,2007-06-07,FBR Capital Markets Corp,FBCM,0,0,92093,0,0,.,1989.0,5.001,0,6.0,17.4,20.0,14,0.58,0.0,4.5,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,33.0,0.0,0.0,100.0,33.0,33.0
2007-06-07,Limelight Networks,LLNW,Goldman Sachs/Morgan Stanley,15.0,23.0,22.18,0.4786666666666666,8.0,7.18,3,,2007.0,53261M104,2007-06-07,Limelight Networks Inc,LLNW,1,0,92097,0,1,.,2001.0,9.001,1,6.0,17.4,20.0,14,0.58,0.5679837827040961,18.0,27.0,17.0,17.0,12.0,8.0,21.0,12.0,27.0,30.0,100.0,49.0,10.0,15.0,33.0,23.0,21.0,12.0,19.0,25.0
2007-06-12,BWAY Holding,BWY,Goldman Sachs/Banc of America,15.0,15.05,14.6,-0.02666666666666669,0.05000000000000071,-0.4000000000000004,1,,2007.0,12429T104,2007-06-12,Bway Holding Co,BWY,0,0,92109,0,0,.,1875.0,9.001,1,6.0,17.4,20.0,14,0.58,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,51.0,51.0,50.0,51.0,51.0
2007-06-13,BioFuel Energy,BIOF,JPMorgan/Citi/A.G. Edwards,10.5,10.5,10.51,0.000952380952380932,0.0,0.009999999999999787,1,,2007.0,09064Y109,2007-06-14,Biofuel Energy Corp,BIOF,2,0,92089,1,0,32500000,2006.0,9.001,1,6.0,17.4,20.0,14,0.58,0.6820972357042696,46.375,59.0,8.0,33.0,58.0,45.0,46.0,30.0,61.0,90.0,97.0,46.0,37.0,30.0,84.0,46.0,77.0,53.0,61.0,54.0
2007-06-18,Advanced Technology Acquisition,AXC-U,CRT Capital,8.0,8.0,8.09,0.01124999999999998,0.0,0.08999999999999986,1,,2007.0,,,,,,,,,,,,0.0,0,6.0,17.4,20.0,14,0.58,,,,,,,,,,,,,,,,,,,,,
2007-06-19,Aldabra 2 Acquisition,AII-U,Lazard Capital Markets,10.0,10.15,10.18,0.017999999999999967,0.15000000000000036,0.17999999999999972,1,,2007.0,,,,,,,,,,,,0.0,0,6.0,17.4,20.0,14,0.58,,,,,,,,,,,,,,,,,,,,,
2007-06-21,Care Investment Trust,CRE,Credit Suisse/Merrill Lynch,15.0,13.0,13.5,-0.1,-2.0,-1.5,1,,2007.0,141657106,2007-06-22,Care Investment Trust Inc,CRE,0,0,92111,0,0,.,,9.001,1,6.0,17.4,20.0,14,0.58,15.687312888712007,25.25,0.0,71.0,0.0,0.0,0.0,0.0,33.0,33.0,65.0,100.0,0.0,33.0,0.0,67.0,34.0,66.0,34.0,0.0,0.0
2007-06-21,The Blackstone Group,BX,Morgan Stanley/Citi,31.0,36.45,35.06,0.13096774193548394,5.450000000000002,4.060000000000001,3,,2007.0,09253U108,2007-06-21,Blackstone Group LP,BX,0,0,92108,1,0,1081465655,1985.0,9.001,1,6.0,17.4,20.0,14,0.58,0.03822120307994048,39.75,25.0,44.0,49.0,41.0,36.0,63.0,32.0,13.0,40.0,64.0,53.0,100.0,37.0,60.0,18.0,36.0,37.0,19.0,13.0
2007-06-22,China Discovery Acquisition,CADQU,EarlyBirdCapital/Legend Merchant Group,6.0,6.41,6.4,0.06666666666666672,0.41000000000000014,0.4000000000000004,1,,2007.0,G2112B125,2007-06-21,China Discovery Acquisition,CADQU,0,0,.,0,0,.,,3.0010000000000003,0,6.0,17.4,20.0,14,0.58,,,,,,,,,,,,,,,,,,,,,
2007-06-25,GSC Acquisition,GGA-U,Citigroup,10.0,10.25,10.27,0.026999999999999958,0.25,0.2699999999999996,1,,2007.0,,,,,,,,,,,,0.0,0,6.0,17.4,20.0,14,0.58,,,,,,,,,,,,,,,,,,,,,
2007-06-26,AuthenTec,AUTH,Lehman Brothers,11.0,11.0,10.0,-0.09090909090909093,0.0,-1.0,2,Missed,2007.0,052660107,2007-06-26,AuthenTec Inc,AUTH,1,0,92087,0,0,.,1998.0,0.0,0,6.0,17.4,20.0,14,0.58,-0.025975479655623968,39.875,27.0,32.0,33.0,46.0,50.0,50.0,25.0,45.0,38.0,61.0,42.0,25.0,47.0,34.0,46.0,55.0,34.0,49.0,35.0
2007-06-26,Spreadtrum Communications,SPRD,Morgan Stanley/Lehman Brothers,14.0,14.2,15.95,0.13928571428571426,0.1999999999999993,1.9499999999999995,3,,2007.0,849415203,2007-06-26,Spreadtrum Communications Inc,SPRD,1,0,92103,1,0,124328561,2001.0,0.0,0,6.0,17.4,20.0,14,0.58,14.771022387607024,12.625,27.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,26.0,100.0,26.0,77.0,26.0,0.0,51.0,26.0,0.0,25.0,0.0
2007-06-26,comScore,SCOR,Credit Suisse/Deutsche Bank,16.5,22.0,23.47,0.4224242424242424,5.5,6.969999999999999,3,,2007.0,20564W105,2007-06-26,Comscore Inc,SCOR,1,0,92102,0,1,.,1999.0,9.001,1,6.0,17.4,20.0,14,0.58,0.15415065006535889,49.25,53.0,30.0,49.0,62.0,47.0,47.0,45.0,58.0,56.0,78.0,36.0,56.0,38.0,68.0,50.0,53.0,100.0,44.0,43.0
2007-06-26,Data Domain,DDUP,Goldman Sachs/Morgan Stanley,15.0,20.0,24.95,0.6633333333333333,5.0,9.95,3,,2007.0,23767P109,2007-06-26,Data Domain Inc,DDUP,1,0,92092,0,0,.,2001.0,9.001,1,6.0,17.4,20.0,14,0.58,0.23889187455219485,66.5,59.0,70.0,49.0,60.0,59.0,74.0,66.0,74.0,80.0,100.0,62.0,68.0,66.0,91.0,69.0,50.0,64.0,48.0,63.0
2007-06-26,"Spectra Energy Partners, L.P.",SEP,Citi/Lehman Brothers,22.0,26.5,28.65,0.3022727272727272,4.5,6.649999999999999,2,,2007.0,84756N109,2007-06-26,Spectra Energy Partners LP,SEP,0,0,92144,1,0,44629880,2006.0,9.001,1,6.0,17.4,20.0,14,0.58,,,,,,,,,,,,,,,,,,,,,
2007-06-27,Vaughan Foods,FOOD-U,Paulson Investment,6.5,6.5,6.55,0.007692307692307666,0.0,0.049999999999999815,1,,2007.0,,,,,,,,,,,,3.0010000000000003,0,6.0,17.4,20.0,14,0.58,0.03278981207030585,35.25,0.0,100.0,30.0,31.0,30.0,0.0,60.0,0.0,31.0,30.0,0.0,0.0,0.0,0.0,30.0,31.0,31.0,0.0,29.0
2007-06-27,Polypore International,PPO,JPMorgan,19.0,18.0,18.03,-0.051052631578947315,-1.0,-0.9699999999999988,1,,2007.0,73179V103,2007-06-27,Polypore International Inc,PPO,0,0,92132,0,0,.,1966.0,9.001,1,6.0,17.4,20.0,14,0.58,16.118095750958314,12.5,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-27,PROS Holdings,PRO,JPMorgan/Deutsche Bank,11.0,12.5,12.85,0.16818181818181815,1.5,1.85,2,,2007.0,74346Y103,2007-06-27,Pros Holdings Inc,PRO,1,0,92143,0,0,.,1985.0,9.001,1,6.0,17.4,20.0,14,0.58,15.732433317205148,12.75,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,68.0,100.0,34.0,34.0,34.0,35.0,34.0,0.0,35.0,66.0,0.0
2007-06-28,Alyst Acquisition,AYA-U,Ferris Baker Watts/Jesup & Lamont Securities,8.0,8.0,8.03,0.0037499999999999205,0.0,0.029999999999999364,1,,2007.0,,,,,,,,,,,,5.001,0,6.0,17.4,20.0,14,0.58,,,,,,,,,,,,,,,,,,,,,
2007-07-02,ShoreTel,SHOR,Lehman Brothers/JPMorgan,9.5,10.0,12.15,0.2789473684210527,0.5,2.6500000000000004,3,,2007.0,825211105,2007-07-02,ShoreTel Inc,SHOR,0,0,92207,0,0,.,1996.0,9.001,1,7.0,12.1,19.0,15,0.36,0.5798184166815252,61.125,34.0,58.0,56.0,65.0,32.0,55.0,67.0,56.0,100.0,90.0,54.0,42.0,59.0,68.0,54.0,64.0,66.0,53.0,58.0
2007-07-17,China Fortune Acquisition,CFAUF,EarlyBirdCapital,8.0,8.15,8.5,0.0625,0.15000000000000036,0.5,1,,2007.0,G21098127,2007-07-19,China Fortune Acquisition,CFAUF,0,0,.,0,0,.,2006.0,2.001,0,7.0,12.1,19.0,15,0.36,,,,,,,,,,,,,,,,,,,,,
2007-07-17,Dice Holdings,DHX,Credit Suisse/Morgan Stanley,13.0,14.5,13.4,0.030769230769230795,1.5,0.4000000000000004,3,,2007.0,253017107,2007-07-17,Dice Holdings Inc,DHX,2,0,92172,0,1,.,1991.0,9.001,1,7.0,12.1,19.0,15,0.36,15.009433329466965,12.25,0.0,0.0,0.0,0.0,0.0,0.0,32.0,33.0,33.0,100.0,50.0,33.0,17.0,17.0,0.0,0.0,15.0,0.0,0.0
2007-07-17,Encore Bancshares,EBTX,Keefe Bruyette & Woods,21.0,22.26,22.43,0.06809523809523807,1.2600000000000016,1.4299999999999995,3,,2007.0,29255V201,2007-07-17,"Encore Bancshares,Houston,TX",EBTX,0,0,92198,0,9,.,2000.0,7.001,0,7.0,12.1,19.0,15,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-17,"SemGroup Energy Partners, L.P.",SGLP,Citi/Merrill Lynch,22.0,29.75,29.32,0.3327272727272728,7.75,7.32,3,,2007.0,81662W108,2007-07-17,SemGroup Energy Partners LP,SGLP,0,0,92206,1,0,14375000,2007.0,9.001,1,7.0,12.1,19.0,15,0.36,,,,,,,,,,,,,,,,,,,,,
2007-07-18,MF Global,MF,Citi/JPMorgan/Lehman Brothers/Merrill Lynch/UBS Investment Bank,30.0,29.37,27.55,-0.08166666666666664,-0.629999999999999,-2.4499999999999997,1,,2007.0,G60642108,2007-07-18,MF Global Ltd,MF,0,0,92190,0,0,.,1783.0,9.001,1,7.0,12.1,19.0,15,0.36,1.791753913694104,3.625,1.0,1.0,1.0,1.0,3.0,2.0,4.0,8.0,9.0,30.0,14.0,10.0,8.0,12.0,9.0,8.0,4.0,13.0,10.0
2007-07-18,Netezza,NZ,Credit Suisse/Morgan Stanley,12.0,15.0,17.39,0.4491666666666667,3.0,5.3900000000000015,3,,2007.0,64111N101,2007-07-18,Netezza Corp,NZ,1,0,92182,0,0,.,2000.0,9.001,1,7.0,12.1,19.0,15,0.36,0.4284544642469497,23.625,31.0,24.0,16.0,20.0,22.0,21.0,34.0,19.0,33.0,100.0,48.0,37.0,31.0,27.0,26.0,33.0,17.0,26.0,29.0
2007-07-18,Limco-Piedmont,LIMC,Oppenhemier/Stifel Nicolaus,11.0,12.5,13.3,0.2090909090909092,1.5,2.3000000000000007,1,,2007.0,53261T109,2007-07-18,Limco-Piedmont Inc,LIMC,0,0,92202,0,0,.,1995.0,8.001,1,7.0,12.1,19.0,15,0.36,16.118095750958314,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,50.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
2007-07-19,KBL Healthcare Acquisition,KHA-U,Citigroup,8.0,8.1,8.19,0.023749999999999938,0.09999999999999963,0.1899999999999995,1,,2007.0,,,,,,,,,,,,0.0,0,7.0,12.1,19.0,15,0.36,,,,,,,,,,,,,,,,,,,,,
2007-07-19,Orbitz Worldwide,OWW,Morgan Stanley/Goldman Sachs/Lehman Brothers/JPMorgan,15.0,14.9,14.5,-0.03333333333333333,-0.09999999999999963,-0.5,1,,2007.0,68557K109,2007-07-19,Orbitz Worldwide Inc,OWW,0,0,92183,0,1,.,1999.0,9.001,1,7.0,12.1,19.0,15,0.36,15.607270193858984,17.25,0.0,0.0,0.0,0.0,39.0,20.0,19.0,0.0,60.0,100.0,60.0,0.0,40.0,81.0,38.0,0.0,0.0,0.0,0.0
2007-07-19,Airvana,AIRV,Morgan Stanley/Lehman Brothers,7.0,7.0,7.17,0.024285714285714275,0.0,0.16999999999999993,1,,2007.0,00950V101,2007-07-19,Airvana Inc,AIRV,1,0,92192,0,0,.,2000.0,0.0,0,7.0,12.1,19.0,15,0.36,0.3689074174480411,29.75,47.0,14.0,28.0,37.0,32.0,33.0,9.0,38.0,47.0,100.0,76.0,28.0,43.0,5.0,27.0,40.0,30.0,21.0,46.0
2007-07-19,hhgregg,HGG,Credit Suisse/Lehman Brothers,13.0,13.72,14.55,0.11923076923076928,0.7200000000000006,1.5500000000000007,1,,2007.0,42833L108,2007-07-19,hhgregg Inc,HGG,0,0,92177,0,0,.,1955.0,9.001,1,7.0,12.1,19.0,15,0.36,0.34294461916207203,23.375,18.0,24.0,17.0,21.0,23.0,18.0,24.0,29.0,31.0,28.0,27.0,26.0,27.0,36.0,32.0,22.0,23.0,18.0,20.0
2007-07-24,Monotype Imaging Holdings,TYPE,Banc of America,12.0,12.0,12.05,0.004166666666666726,0.0,0.05000000000000071,1,,2007.0,61022P100,2007-07-24,Monotype Imaging Holdings Inc,TYPE,0,0,92210,0,1,.,1986.0,8.001,1,7.0,12.1,19.0,15,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-24,Rex Energy,REXX,KeyBanc Capital Markets,11.0,11.0,10.13,-0.07909090909090903,0.0,-0.8699999999999992,1,,2007.0,761565100,2007-07-24,Rex Energy Corp,REXX,0,0,92205,0,0,.,1997.0,5.001,0,7.0,12.1,19.0,15,0.36,0.9284610206215372,32.25,37.0,25.0,0.0,61.0,12.0,24.0,12.0,62.0,62.0,100.0,0.0,37.0,50.0,12.0,23.0,11.0,22.0,22.0,11.0
2007-07-24,"Validus Holdings, Ltd.",VR,Goldman Sachs/Merrill Lynch,22.0,22.0,22.25,0.011363636363636364,0.0,0.25,1,,2007.0,91915WAA0,2007-07-24,Validus Holdings Ltd,VR,0,0,92191,0,0,.,2005.0,9.001,1,7.0,12.1,19.0,15,0.36,,,,,,,,,,,,,,,,,,,,,
2007-07-24,BladeLogic,BLOG,Morgan Stanley/Merrill Lnych,17.0,24.25,25.07,0.4747058823529412,7.25,8.07,3,,2007.0,09265M102,2007-07-24,BladeLogic Inc,BLOG,1,0,92194,0,0,.,2001.0,9.001,1,7.0,12.1,19.0,15,0.36,0.17435331095433515,21.875,7.0,4.0,24.0,28.0,25.0,15.0,18.0,36.0,25.0,81.0,22.0,22.0,16.0,22.0,15.0,16.0,30.0,22.0,16.0
2007-07-25,ImaRx Therapeuctis,IMRX,Maxim Group/I-Bankers Securities,5.0,4.9,4.79,-0.042,-0.09999999999999963,-0.21,1,,2007.0,45248L308,2007-07-25,ImaRx Therapeutics Inc,IMRX,0,0,92200,0,0,.,1999.0,3.0010000000000003,0,7.0,12.1,19.0,15,0.36,,,,,,,,,,,,,,,,,,,,,
2007-07-25,Voltaire Ltd.,VOLT,JPMorgan/Merrill Lhnch,9.0,9.0,8.33,-0.07444444444444444,0.0,-0.6699999999999999,1,,2007.0,M97613109,2007-07-25,Voltaire Ltd,VOLT,1,0,92211,0,1,.,1997.0,9.001,1,7.0,12.1,19.0,15,0.36,,,,,,,,,,,,,,,,,,,,,
2007-07-25,Perfect World,PWRD,Morgan Stanley/Credit Suisse,16.0,17.5,20.4,0.2749999999999999,1.5,4.399999999999999,3,,2007.0,71372U104,2007-07-25,Perfect World Co Ltd,PWRD,1,0,92204,1,9,279285720,2004.0,9.001,1,7.0,12.1,19.0,15,0.36,0.656105733922526,31.125,28.0,24.0,27.0,25.0,19.0,28.0,31.0,42.0,53.0,53.0,50.0,46.0,43.0,43.0,41.0,40.0,37.0,42.0,46.0
2007-07-26,lululemon athletica,LULU,Goldman Sachs/Merrill Lynch,18.0,25.0,28.0,0.5555555555555556,7.0,10.0,3,,2007.0,550021109,2007-07-27,Lululemon Athletica Inc,LULU,0,0,92203,0,0,.,1998.0,9.001,1,7.0,12.1,19.0,15,0.36,0.5245243273782378,33.625,17.0,24.0,24.0,31.0,52.0,30.0,31.0,28.0,49.0,73.0,34.0,42.0,35.0,30.0,36.0,38.0,37.0,49.0,49.0
2007-08-01,Alternative Asset Management Acquisition,AMV-U,Citi,10.0,10.25,10.1,0.009999999999999964,0.25,0.09999999999999963,1,,2007.0,,,,,,,,,,,,9.001,1,8.0,14.8,17.0,12,0.17,,,,,,,,,,,,,,,,,,,,,
2007-08-01,Genpact Limited,G,Morgan Stanley/Citi/JPMorgan,14.0,14.0,16.75,0.19642857142857145,0.0,2.75,1,,2007.0,G3922B107,2007-08-01,Genpact Ltd,G,0,0,92261,0,0,.,1997.0,9.001,1,8.0,14.8,17.0,12,0.17,15.520258832020865,13.75,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,55.0,54.0,55.0,0.0,0.0,51.0,100.0,0.0,0.0,0.0,0.0
2007-08-01,Dolan Media,DM,Goldman Sachs/Merrill Lynch,14.5,16.4,17.72,0.2220689655172413,1.8999999999999984,3.219999999999999,2,,2007.0,25659P402,2007-08-01,Dolan Media Co,DM,0,0,92243,0,0,.,1992.0,9.001,1,8.0,14.8,17.0,12,0.17,1.0159199652700242,13.625,14.0,0.0,0.0,7.0,7.0,22.0,22.0,22.0,29.0,100.0,44.0,15.0,0.0,14.0,7.0,19.0,19.0,19.0,37.0
2007-08-02,Sucampo Pharmaceuticals,SCMP,Cowen,11.5,11.5,12.26,0.06608695652173911,0.0,0.7599999999999998,1,,2007.0,864909106,2007-08-02,Sucampo Pharmaceuticals Inc,SCMP,1,0,92226,1,0,41729568,1996.0,7.001,0,8.0,14.8,17.0,12,0.17,-14.316286451937186,24.75,33.0,0.0,0.0,100.0,65.0,0.0,33.0,0.0,0.0,66.0,33.0,34.0,32.0,31.0,0.0,0.0,29.0,29.0,0.0
2007-08-02,Virtusa,VRTU,JPMorgan,14.0,13.5,11.86,-0.15285714285714289,-0.5,-2.140000000000001,1,,2007.0,92827P102,2007-08-02,Virtusa Corp,VRTU,1,0,92229,0,0,.,1996.0,9.001,1,8.0,14.8,17.0,12,0.17,0.07534942461906803,58.0,68.0,50.0,57.0,58.0,60.0,54.0,47.0,76.0,62.0,100.0,65.0,51.0,31.0,24.0,30.0,35.0,32.0,35.0,47.0
2007-08-02,Concho Resources,CXO,JPMorgan/Banc of America/Lehman Brothers,11.5,11.61,12.9,0.12173913043478266,0.10999999999999943,1.4000000000000004,1,,2007.0,20605P101,2007-08-02,Concho Resources Inc,CXO,0,0,92239,0,0,.,2004.0,9.001,1,8.0,14.8,17.0,12,0.17,14.508658238524095,8.75,0.0,0.0,0.0,20.0,0.0,0.0,10.0,20.0,20.0,100.0,20.0,10.0,20.0,19.0,9.0,0.0,0.0,9.0,0.0
